id,observed_on_string,observed_on,time_observed_at,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_genus_name
137102321,2022/06/28 9:44 PM,2022-06-28,2022-06-29 01:44:00 UTC,25.7604595756,-80.4984367218,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301,Chiroptera,Tadarida
137102322,2022/06/29 12:22 AM,2022-06-29,2022-06-29 04:22:00 UTC,25.7604617125,-80.4984331455,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301,Chiroptera,Tadarida
137106738,2022/08/07 11:24 PM,2022-08-07,2022-08-08 03:24:00 UTC,25.7527030998,-80.7664352872,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301,Chiroptera,Tadarida
138108019,2022-10-04 11:05:31-05:00,2022-10-04,2022-10-04 16:05:31 UTC,24.948201232,-80.6674507091,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
138445464,2016/07/24 11:23,2016-07-24,2016-07-24 15:23:00 UTC,25.12189564,-80.94125748,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
138484244,2021/06/30 1:49 PM,2021-06-30,2021-06-30 17:49:00 UTC,25.2429685571,-80.8756775426,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
138499616,2021-12-27 15:58:36-05:00,2021-12-27,2021-12-27 20:58:36 UTC,25.1175786881,-80.9880124893,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
138499723,2021-12-30 09:49:05-05:00,2021-12-30,2021-12-30 14:49:05 UTC,25.1822012367,-80.9324813394,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
138892184,2018-12-29 14:57:53-05:00,2018-12-29,2018-12-29 19:57:53 UTC,25.1670826151,-80.8472917526,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
138892354,2018-12-29 20:44:36-05:00,2018-12-29,2018-12-30 01:44:36 UTC,25.305345,-80.7982116667,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
139187274,2022-10-16 09:19:27-04:00,2022-10-16,2022-10-16 13:19:27 UTC,25.4035116667,-80.6578,Urocyon cinereoargenteus,Gray Fox,Mammalia,42076,Carnivora,Urocyon
139483100,2022-10-20 14:15:00-04:00,2022-10-20,2022-10-20 18:15:00 UTC,25.7857396249,-81.4141035602,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
139512998,2021-03-10 18:47:26-05:00,2021-03-10,2021-03-10 23:47:26 UTC,25.3986601038,-80.6593692921,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
139593800,2022/06/19 10:33 AM,2022-06-19,2022-06-19 14:33:00 UTC,25.0731345969,-80.9392037365,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
139841419,2021/06/20 10:11 AM,2021-06-20,2021-06-20 14:11:00 UTC,25.0323927991,-80.8047369501,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
139906897,2021-03-13 07:13:07-05:00,2021-03-13,2021-03-13 12:13:07 UTC,25.3976204457,-80.6597666353,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
140021223,2017/02/12 10:43 AM,2017-02-12,2017-02-12 15:43:00 UTC,25.1552493585,-80.8526287002,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
140341813,2021/03/21 10:56 PM,2021-03-21,2021-03-22 02:56:00 UTC,25.3976472222,-80.6597888889,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
141082975,2018/04/27 12:59 PM,2018-04-27,2018-04-27 16:59:00 UTC,25.063513169,-80.831264811,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
141377653,2022-11-05 16:08:27-04:00,2022-11-05,2022-11-05 20:08:27 UTC,25.1147002518,-80.888898602,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
141823056,2022-11-12 12:39:34-05:00,2022-11-12,2022-11-12 17:39:34 UTC,25.11664723,-80.8124741044,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
142082733,2022-11-09 15:42:46-05:00,2022-11-09,2022-11-09 20:42:46 UTC,25.1299854721,-80.9620607669,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
142137674,2022-11-15 07:26:36-05:00,2022-11-15,2022-11-15 12:26:36 UTC,25.4930633333,-80.5739966667,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
142267957,2022-11-13 11:50:26-05:00,2022-11-13,2022-11-13 16:50:26 UTC,25.1259285923,-80.959229763,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142395512,2021/03/07 4:58 PM,2021-03-07,2021-03-07 21:58:00 UTC,25.0991805284,-80.9099284352,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
142399937,2022-11-19 08:12:52-05:00,2022-11-19,2022-11-19 13:12:52 UTC,25.156969375,-80.8519862883,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
142416999,2022/08/20 2:38 PM,2022-08-20,2022-08-20 18:38:00 UTC,25.0541433085,-80.8585450451,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142560403,2022-11-21 09:30:47-04:00,2022-11-21,2022-11-21 13:30:47 UTC,25.0204693263,-80.8464485838,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142560456,2022-11-21 09:31:44-04:00,2022-11-21,2022-11-21 13:31:44 UTC,25.0596297913,-80.8562403735,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142560530,2022-11-21 09:51:20-04:00,2022-11-21,2022-11-21 13:51:20 UTC,25.1191415461,-80.9239352792,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142578484,2022/11/15 2:45 PM,2022-11-15,2022-11-15 19:45:00 UTC,25.0076883155,-80.901278634,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
142779849,2022/11/23 8:55 AM,2022-11-23,2022-11-23 13:55:00 UTC,25.1187127135,-81.0913979447,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
142821275,2022/11/21 9:04 AM,2022-11-21,2022-11-21 14:04:00 UTC,25.0885444595,-80.8828546572,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
