id,observed_on_string,observed_on,time_observed_at,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_genus_name
38162205,2019-10-20 8:19:18 AM EDT,2019-10-20,2019-10-20 12:19:18 UTC,25.3387802564,-80.8109346405,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
38166992,Fri Jan 31 2020 21:54:53 GMT-0500 (EST),2020-01-31,2020-02-01 02:54:53 UTC,25.4355449556,-80.7190241386,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
38386081,Wed Jan 29 2020 19:21:22 GMT-0500 (EST),2020-01-29,2020-01-30 00:21:22 UTC,25.3862248751,-80.7891167095,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38409118,2020/01/25 6:47 PM CST,2020-01-25,2020-01-26 00:47:00 UTC,25.3230229186,-80.833239931,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38409568,2020/01/25 7:21 PM CST,2020-01-25,2020-01-26 01:21:00 UTC,25.3949025315,-80.7991914815,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
38409575,2020/01/25 7:34 PM CST,2020-01-25,2020-01-26 01:34:00 UTC,25.3949025315,-80.7991914815,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
38409851,2020/01/25 8:14 PM CST,2020-01-25,2020-01-26 02:14:00 UTC,25.440615219,-80.7831204345,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38435654,2020/01/31 7:37 PM CST,2020-01-31,2020-02-01 01:37:00 UTC,25.4412356933,-80.7837188914,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
38436538,2020/01/31 9:34 PM CST,2020-01-31,2020-02-01 03:34:00 UTC,25.3147246917,-80.7983850654,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
38444398,2020/02/05 10:44 PM CST,2020-02-05,2020-02-06 04:44:00 UTC,25.3766327374,-80.622105125,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38448050,2020/02/08 10:31 AM EST,2020-02-08,2020-02-08 15:31:00 UTC,25.367573,-80.653168,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
38528024,Thu Feb 06 2020 18:43:49 GMT-0500 (EST),2020-02-06,2020-02-06 23:43:49 UTC,25.389375,-80.63311667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38528032,Thu Feb 06 2020 18:44:13 GMT-0500 (EST),2020-02-06,2020-02-06 23:44:13 UTC,25.389405,-80.633125,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38712442,Sat Feb 15 2020 21:55:10 GMT-0500 (EST),2020-02-15,2020-02-16 02:55:10 UTC,25.33621167,-80.8247,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
38721646,Wed Oct 30 2019 12:27:27 GMT-0400 (EDT),2019-10-30,2019-10-30 16:27:27 UTC,25.62286167,-80.70627,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
38725772,2020/02/11 6:45 PM CST,2020-02-11,2020-02-12 00:45:00 UTC,25.2142675921,-80.8507157689,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
38725795,2020/02/11 7:01 PM CST,2020-02-11,2020-02-12 01:01:00 UTC,25.2136003434,-80.8507352169,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
38779209,2020/02/17 1:36 PM EST,2020-02-17,2020-02-17 18:36:00 UTC,25.3656825833,-80.6687710833,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
39010640,Wed Feb 12 2020 20:56:36 GMT-0500 (EST),2020-02-12,2020-02-13 01:56:36 UTC,25.13939167,-80.94241333,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
39086156,2020-02-17 9:00:32 PM EST,2020-02-17,2020-02-18 02:00:32 UTC,25.397798737,-80.6565798819,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
39125978,2020/02/22 11:21 AM EST,2020-02-22,2020-02-22 16:21:00 UTC,25.3635816389,-80.6635772222,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
39188779,2010/01/07 1:56 PM EST,2010-01-07,2010-01-07 18:56:00 UTC,25.1882228,-80.8741075,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
39264186,2014/12/27 11:56 PM EST,2014-12-27,2014-12-28 04:56:00 UTC,25.434539689,-80.7247309171,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
39264242,2014/12/28 12:01 AM EST,2014-12-28,2014-12-28 05:01:00 UTC,25.3602957176,-80.6309234883,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
39264270,2014/12/26 11:19 PM EST,2014-12-26,2014-12-27 04:19:00 UTC,25.3638622293,-80.6286989598,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
39323645,2012/01/13 10:13 PM EST,2012-01-13,2012-01-14 03:13:00 UTC,25.38248492,-80.60956755,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
39362739,2020/02/20 8:20 PM CST,2020-02-20,2020-02-21 02:20:00 UTC,25.1420259213,-80.9335373071,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
39420702,Sun Mar 01 2020 15:07:59 GMT-0500 (EST),2020-03-01,2020-03-01 20:07:59 UTC,25.8143616667,-81.4584716667,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
39468585,2012/01/13 10:12 PM EST,2012-01-13,2012-01-14 03:12:00 UTC,25.3823649667,-80.6097056667,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
39742002,2020/03/04 8:02 PM EST,2020-03-04,2020-03-05 01:02:00 UTC,25.3620188695,-80.8202992927,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
39781922,Sat Mar 30 2019 21:20:32 GMT-0400 (EDT),2019-03-30,2019-03-31 01:20:32 UTC,25.3275822652,-80.9356866566,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
40246695,Sat Mar 14 2020 20:15:46 GMT-0400 (EDT),2020-03-14,2020-03-15 00:15:46 UTC,25.3968937337,-80.7396242044,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
40249107,Wed Mar 11 2020 21:14:15 GMT-0400 (EDT),2020-03-11,2020-03-12 01:14:15 UTC,25.3686770875,-80.6883307289,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
40272127,2013/05/23 12:40 AM EDT,2013-05-23,2013-05-23 04:40:00 UTC,25.6569711355,-80.7665148374,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
40290887,Tue Mar 10 2020 20:56:26 GMT-0400 (EDT),2020-03-10,2020-03-11 00:56:26 UTC,25.2648759963,-80.7123018208,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
40617802,2005/11/25 1:54 PM EST,2005-11-25,2005-11-25 18:54:00 UTC,25.4353741161,-80.7005470326,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
40667441,2020/03/24 1:55 PM EDT,2020-03-24,2020-03-24 17:55:00 UTC,25.3601796389,-80.6622071389,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
40890067,2017/04/23 10:12 PM EDT,2017-04-23,2017-04-24 02:12:00 UTC,25.4344022534,-80.7255889831,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
40890068,2017/04/23 11:04 PM EDT,2017-04-23,2017-04-24 03:04:00 UTC,25.4348817047,-80.6961472739,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
40890081,2017/04/22 10:33 PM EDT,2017-04-22,2017-04-23 02:33:00 UTC,25.4402186331,-80.7827495372,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
40890092,2011/04/22 2:20 PM EDT,2011-04-22,2011-04-22 18:20:00 UTC,25.4285746193,-80.7228643439,Anaxyrus quercicus,Oak Toad,Amphibia,64985,Anura,Anaxyrus
40890099,2017/04/22 10:27 PM EDT,2017-04-22,2017-04-23 02:27:00 UTC,25.434324685,-80.7533803078,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
40890103,2017/04/20 9:32 PM EDT,2017-04-20,2017-04-21 01:32:00 UTC,25.3894684854,-80.6468215081,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
41176260,2019-11-24 6:12pm,2019-11-24,2019-11-24 23:12:00 UTC,25.336298,-80.824553,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
41366316,2015/03/21 9:52 PM EDT,2015-03-21,2015-03-22 01:52:00 UTC,25.2600474648,-80.7765490002,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
41412437,2013/12/27 11:08 PM EST,2013-12-27,2013-12-28 04:08:00 UTC,25.2113161164,-80.7817678209,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
41468306,Sun Apr 05 2020 13:29:20 GMT-0400 (EDT),2020-04-05,2020-04-05 17:29:20 UTC,25.3398114436,-80.8629190773,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
41528952,Fri Dec 28 2018 19:09:19 GMT-0500 (EST),2018-12-28,2018-12-29 00:09:19 UTC,25.7608650218,-80.7664923372,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
42344445,2017/02/01,2017-02-01,,25.4933822509,-80.8300096351,Pseudobranchus axanthus belli,Everglades Dwarf Siren,Amphibia,238199,Caudata,Pseudobranchus
42646061,2017/02/01 9:20 PM EST,2017-02-01,2017-02-02 02:20:00 UTC,25.1411622441,-80.9262075181,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
42891426,2012/03/23 11:26 PM EDT,2012-03-23,2012-03-24 03:26:00 UTC,25.4032036225,-80.9619754369,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
42891428,2012/03/23 11:28 PM EDT,2012-03-23,2012-03-24 03:28:00 UTC,25.4032036225,-80.9619754369,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
42893066,2012/03/21 8:51 PM EDT,2012-03-21,2012-03-22 00:51:00 UTC,25.4032036225,-80.9619754369,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
43425262,2011/01/06 7:29 PM EST,2011-01-06,2011-01-07 00:29:00 UTC,25.4096462898,-80.6210406988,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
44374998,Sat Sep 07 2019 20:29:09 GMT-0400 (EDT),2019-09-07,2019-09-08 00:29:09 UTC,25.3883975444,-80.5739250323,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
45398026,2017/11/16 8:40 AM PST,2017-11-16,2017-11-16 16:40:00 UTC,25.3243559941,-80.7423208663,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
45818474,Tue May 12 2020 21:37:45 GMT-0400 (EDT),2020-05-12,2020-05-13 01:37:45 UTC,25.21472167,-80.85208833,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
46447779,2020/05/16 9:03 PM EDT,2020-05-16,2020-05-17 01:03:00 UTC,25.4322543526,-80.6744630187,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
46447780,2020/05/16 9:08 PM EDT,2020-05-16,2020-05-17 01:08:00 UTC,25.4329325908,-80.6772233619,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
46447790,2020/05/16 9:34 PM EDT,2020-05-16,2020-05-17 01:34:00 UTC,25.4347919824,-80.6908963337,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
47290687,2020-04-08T08:48:59-04:00,2020-04-08,2020-04-08 12:48:59 UTC,25.4204595481,-80.7833946147,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
47351122,2020/05/25 8:47 AM EDT,2020-05-25,2020-05-25 12:47:00 UTC,25.3850968056,-80.6240531389,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
47351139,2020/05/25 10:36 AM EDT,2020-05-25,2020-05-25 14:36:00 UTC,25.3870059167,-80.6266516111,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
47557975,2013/03/05 8:58 PM PST,2013-03-05,2013-03-06 04:58:00 UTC,25.1441666667,-80.9225,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
47951555,2020-05-31 12:24:13 AM EDT,2020-05-31,2020-05-31 04:24:13 UTC,25.3247469722,-80.7984189722,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
48025041,2020/05/30 9:04 PM EDT,2020-05-30,2020-05-31 01:04:00 UTC,25.4232216667,-80.67958,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
48614660,2020/05/31 1:28 PM EDT,2020-05-31,2020-05-31 17:28:00 UTC,25.3779964444,-80.6446196389,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
48674537,2020/06/05 1:49 PM EDT,2020-06-05,2020-06-05 17:49:00 UTC,25.3765685,-80.6373281944,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
48726088,2020-06-06T20:46:10-04:00,2020-06-07,2020-06-07 00:46:10 UTC,25.4,-80.66,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
48730529,2020-06-06T21:42:30-04:00,2020-06-07,2020-06-07 01:42:30 UTC,25.4,-80.66,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
48782944,2020/05/10 6:59 PM EDT,2020-05-10,2020-05-10 22:59:00 UTC,25.4416034615,-80.7835292823,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Anura,Acris
49091652,2020/06/09 12:20 PM EDT,2020-06-09,2020-06-09 16:20:00 UTC,25.3791997778,-80.6400165556,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
49502557,2020/06/13 10:13 AM EDT,2020-06-13,2020-06-13 14:13:00 UTC,25.3893444444,-80.6277194444,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
50208968,2015/12/22 4:56 PM PST,2015-12-22,2015-12-23 00:56:00 UTC,25.1361939,-80.9418152,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
50486139,Sat Jun 20 2020 21:00:22 GMT-0400 (EDT),2020-06-20,2020-06-21 01:00:22 UTC,25.43845333,-80.78173833,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
50486340,Sat Jun 20 2020 21:04:23 GMT-0400 (EDT),2020-06-20,2020-06-21 01:04:23 UTC,25.43002833,-80.77316333,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
50486374,Sat Jun 20 2020 21:09:52 GMT-0400 (EDT),2020-06-20,2020-06-21 01:09:52 UTC,25.43346167,-80.74873333,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
50510271,Sun Jun 21 2020 21:05:26 GMT-0400 (EDT),2020-06-21,2020-06-22 01:05:26 UTC,25.38213333,-80.60772833,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Anura,Eleutherodactylus
51501705,2020/06/15 5:24 PM EDT,2020-06-15,2020-06-15 21:24:00 UTC,25.665004155,-80.5405765055,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Anura,Acris
51538161,2018/05/19 06:03 AM EDT,2018-05-19,2018-05-19 10:03:00 UTC,25.3231869226,-80.8326789575,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Anura,Acris
51608628,1996/07/01 1:26 PM CDT,1996-07-01,1996-07-01 18:26:00 UTC,25.5704383534,-80.73640061,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
52214582,2020/07/05 9:12 PM EDT,2020-07-05,2020-07-06 01:12:00 UTC,25.3375215696,-80.8217639515,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
52819789,Sun Jul 12 2020 09:28:41 GMT-0400 (EDT),2020-07-12,2020-07-12 13:28:41 UTC,25.7541545882,-80.7628905346,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
53871821,Tue Jul 21 2020 15:09:38 GMT-0400 (EDT),2020-07-21,2020-07-21 19:09:38 UTC,25.2471649454,-80.7998198319,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
53871938,Tue Jul 21 2020 15:09:24 GMT-0400 (EDT),2020-07-21,2020-07-21 19:09:24 UTC,25.22853092,-80.8275158309,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
53872100,Tue Jul 21 2020 15:08:27 GMT-0400 (EDT),2020-07-21,2020-07-21 19:08:27 UTC,25.3890669265,-80.6461379328,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
53872362,Tue Jul 21 2020 15:07:17 GMT-0400 (EDT),2020-07-21,2020-07-21 19:07:17 UTC,25.2283727802,-80.8290011397,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
54861898,Mon Jan 02 2017 19:13:35 GMT-0500 (EST),2017-01-02,2017-01-03 00:13:35 UTC,25.169375,-80.9091866667,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
54861980,Mon Jan 02 2017 21:22:53 GMT-0500 (EST),2017-01-02,2017-01-03 02:22:53 UTC,25.3825616667,-80.6098416667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
54891927,2018-07-31 1:25:00 PM EDT,2018-07-31,2018-07-31 17:25:00 UTC,25.4101562019,-80.6695255637,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
55352925,2010/09/18 10:09 AM EDT,2010-09-18,2010-09-18 14:09:00 UTC,25.3820137531,-80.6091486285,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
55857239,2020/08/07,2020-08-07,,25.573001707,-80.6969453542,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
56802846,2010/03/16 9:28 PM EDT,2010-03-16,2010-03-17 01:28:00 UTC,25.1417914,-80.9253491,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
56802847,2010/03/16 9:32 PM EDT,2010-03-16,2010-03-17 01:32:00 UTC,25.1417914,-80.9253491,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
56866136,Tue Aug 18 2020 09:26:33 GMT-0400 (EDT),2020-08-18,2020-08-18 13:26:33 UTC,25.388905,-80.63694667,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
57001656,Wed Aug 19 2020 20:57:10 GMT-0400 (EDT),2020-08-19,2020-08-20 00:57:10 UTC,25.62793,-80.575805,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
57367046,2018-12-15 6:05:40 AM EST,2018-12-15,2018-12-15 11:05:40 UTC,25.2128903012,-80.8528408036,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
57388070,2012/05/19 3:02 PM PDT,2012-05-19,2012-05-19 22:02:00 UTC,25.3977234557,-80.6569853503,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
57933400,2020/08/29 10:21 PM ,2020-08-29,2020-08-30 02:21:00 UTC,25.3306812929,-80.8039230184,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
57933401,2020/08/29 10:21 PM ,2020-08-29,2020-08-30 02:21:00 UTC,25.3306812929,-80.8039230184,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
57933402,2020/08/29 10:21 PM ,2020-08-29,2020-08-30 02:21:00 UTC,25.3306812929,-80.8039230184,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
57933405,2020/08/29 10:21 PM ,2020-08-29,2020-08-30 02:21:00 UTC,25.3306812929,-80.8039230184,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
57934388,2020/08/18 11:01 PM EDT,2020-08-18,2020-08-19 03:01:00 UTC,25.2700340945,-80.8021794145,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
58295223,2020/08/31 8:22 PM EDT,2020-08-31,2020-09-01 00:22:00 UTC,25.3893314666,-80.7187025794,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
58460043,Sun Aug 30 2020 23:27:57 GMT-0400 (EDT),2020-08-30,2020-08-31 03:27:57 UTC,25.15541667,-80.91480333,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Anura,Gastrophryne
58791207,2020-09-06 8:48:14 PM EDT,2020-09-06,2020-09-07 00:48:14 UTC,25.40051828,-80.60348432,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
59181557,2020/09/10 4:36 PM EDT,2020-09-10,2020-09-10 20:36:00 UTC,25.4410876098,-80.7833797609,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
60210083,2020/09/19 8:47 PM EDT,2020-09-19,2020-09-20 00:47:00 UTC,25.3893872179,-80.6348024855,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
60271953,Sun Sep 13 2020 19:18:03 GMT-0400 (EDT),2020-09-13,2020-09-13 23:18:03 UTC,25.65636667,-80.76644167,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
60279923,Sun Sep 20 2020 01:09:31 GMT-0400 (EDT),2020-09-20,2020-09-20 05:09:31 UTC,25.7212369004,-80.7613378979,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
60283254,Sun Sep 20 2020 00:22:31 GMT-0400 (EDT),2020-09-20,2020-09-20 04:22:31 UTC,25.6560989575,-80.7664881584,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
62919853,Thu Oct 08 2020 20:44:41 GMT-0400 (EDT),2020-10-08,2020-10-09 00:44:41 UTC,25.1370305,-80.93889667,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
63043306,2020/10/15 10:51 PM UTC,2020-10-15,2020-10-15 22:51:00 UTC,25.1429555414,-80.9225011183,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
63043308,2020/10/15 10:52 PM UTC,2020-10-15,2020-10-15 22:52:00 UTC,25.1429765937,-80.9225998062,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
63043315,2020/10/16 1:09 AM UTC,2020-10-16,2020-10-16 01:09:00 UTC,25.4011321765,-80.6561989163,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
64763889,Thu Nov 12 2020 18:36:28 GMT-0500 (EST),2020-11-12,2020-11-12 23:36:28 UTC,25.1367111667,-80.9402383333,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
64794064,Fri Nov 13 2020 09:53:30 GMT-0500 (EST),2020-11-13,2020-11-13 14:53:30 UTC,25.1367778333,-80.939605,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
64842464,Sat Nov 14 2020 02:10:49 GMT-0500 (EST),2020-11-14,2020-11-14 07:10:49 UTC,25.395845,-80.6306533333,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
65116996,Tue Nov 17 2020 09:12:06 GMT-0500 (EST),2020-11-17,2020-11-17 14:12:06 UTC,25.3384193952,-80.8682787379,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
65136011,Wed Jul 18 2018 14:39:16 GMT-0500 (CDT),2018-07-18,2018-07-18 19:39:16 UTC,25.3826091688,-80.6095379293,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
65387828,2020/10/18 12:32 PM PDT,2020-10-18,2020-10-18 19:32:00 UTC,25.7472733333,-80.7665516667,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
66013380,2011/11/24 12:02 AM UTC,2011-11-24,2011-11-24 00:02:00 UTC,25.4337953,-80.7534127,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
66654524,Tue Dec 15 2020 09:40:22 GMT-0500 (EST),2020-12-15,2020-12-15 14:40:22 UTC,25.38925,-80.68228,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
66670894,2016/03/27 3:24 AM MST,2016-03-27,2016-03-27 10:24:00 UTC,25.3978167569,-80.6554996171,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Anura,Osteopilus
66670917,2016/03/26 5:24 PM MST,2016-03-26,2016-03-27 00:24:00 UTC,25.4007346671,-80.6549083656,Hyla squirella,Squirrel Treefrog,Amphibia,23873,Anura,Hyla
66673960,2016/03/26 6:21 PM MST,2016-03-26,2016-03-27 01:21:00 UTC,25.3826070861,-80.6096692388,Rhinella marina,Cane Toad,Amphibia,553515,Anura,Rhinella
66679212,2020/12/12 12:48 PM EST,2020-12-12,2020-12-12 17:48:00 UTC,25.3790884658,-80.6656849057,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
67692730,2004/02/21 1:30 AM PST,2004-02-21,2004-02-21 09:30:00 UTC,25.1423509658,-80.9272968526,Hyla cinerea,Green Treefrog,Amphibia,23969,Anura,Hyla
68159825,2021/01/15 8:44 PM EST,2021-01-15,2021-01-16 01:44:00 UTC,25.7588195,-80.7664184,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Anura,Lithobates
68198972,2011/04/02 6:25 AM PDT,2011-04-02,2011-04-02 13:25:00 UTC,25.7562896203,-80.7655694057,Lithobates grylio,Pig Frog,Amphibia,65986,Anura,Lithobates
68300494,2021/01/01 5:49 PM CST,2021-01-01,2021-01-01 23:49:00 UTC,25.2411444757,-80.6852137254,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
68300515,2021/01/02 8:12 PM CST,2021-01-02,2021-01-03 02:12:00 UTC,25.3503693325,-80.616306215,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
68725337,Wed Jan 27 2021 22:12:57 GMT-0500 (EST),2021-01-27,2021-01-28 03:12:57 UTC,25.382055,-80.60833,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Anura,Eleutherodactylus
68835941,2021-01-22 8:26:53 PM EST,2021-01-22,2021-01-23 01:26:53 UTC,25.458079846,-80.7192363595,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
68980144,Wed Oct 28 2020 20:50:46 GMT-0400 (EDT),2020-10-28,2020-10-29 00:50:46 UTC,25.1436111667,-80.923605,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Anura,Anaxyrus
